gid,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수,0.00,1.00,순위
다사7282,0,0,0,1,1,2,0,0,0,318,1.00,0.00,4195
다바6593,0,0,0,0,1,0,0,0,0,48,1.00,0.00,4196
다아7800,0,0,0,0,0,1,0,0,0,105,1.00,0.00,4197
다바7895,0,0,0,0,1,5,0,0,37,1108,1.00,0.00,4198
라사1208,0,0,0,0,0,0,0,0,0,80,1.00,0.00,4199
다사3976,0,0,0,0,1,3,0,0,0,226,1.00,0.00,4200
라사1160,0,0,0,0,0,0,0,0,0,24,1.00,0.00,4201
다사4126,0,0,0,0,8,6,0,5,218,6616,1.00,0.00,4202
다바9193,0,0,0,0,0,0,0,0,0,16,1.00,0.00,4203
다사4795,0,0,0,0,0,2,0,0,0,29,1.00,0.00,4204
다사4260,0,0,0,0,1,6,0,0,11,539,1.00,0.00,4205
다아7413,0,0,0,0,0,2,0,0,0,25,1.00,0.00,4206
다바7486,0,1,0,1,1,7,0,2,0,532,1.00,0.00,4207
다사7413,0,0,0,0,0,7,0,0,48,1145,1.00,0.00,4208
다바8388,0,0,0,0,0,4,0,0,0,106,1.00,0.00,4209
다사4133,0,0,0,0,0,4,0,0,0,60,1.00,0.00,4210
다사9032,0,0,0,0,0,0,0,0,0,68,1.00,0.00,4211
다사1615,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4212
다사9237,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4213
다바6497,0,0,0,0,0,0,0,0,7,110,1.00,0.00,4214
다아5908,0,0,0,0,0,0,0,0,0,12,1.00,0.00,4215
다바9299,0,0,0,0,0,0,0,0,0,9,1.00,0.00,4216
다사4719,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4217
다사4462,0,0,0,0,0,4,0,0,0,17,1.00,0.00,4218
다사4355,0,0,0,0,0,6,0,0,0,348,1.00,0.00,4219
라사2751,0,0,0,0,0,0,0,0,0,15,1.00,0.00,4220
다사6428,0,0,0,0,0,6,0,0,18,802,1.00,0.00,4221
다사2313,0,0,0,0,0,6,0,0,0,102,1.00,0.00,4222
다사3265,0,0,0,0,1,7,0,0,10,386,1.00,0.00,4223
다사1867,0,0,0,0,2,2,0,0,0,174,1.00,0.00,4224
다사6809,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4225
다사6674,0,0,0,0,0,4,0,0,0,95,1.00,0.00,4226
라사0225,0,0,0,0,0,0,0,0,0,18,1.00,0.00,4227
다사8748,0,0,0,0,0,3,0,0,0,8,1.00,0.00,4228
라사1215,0,0,0,0,0,0,0,0,0,94,1.00,0.00,4229
다사7813,0,0,0,0,0,4,0,0,0,312,1.00,0.00,4230
라사1938,0,0,0,0,0,0,0,0,0,61,1.00,0.00,4231
다사6127,0,0,0,0,1,8,0,1,48,897,1.00,0.00,4232
다사5697,0,0,0,0,0,0,0,0,0,34,1.00,0.00,4233
다사3528,0,1,0,0,1,6,0,2,29,1236,1.00,0.00,4234
다사8902,0,0,0,0,0,2,0,1,0,214,1.00,0.00,4235
다아8910,0,0,0,0,0,0,0,0,0,28,1.00,0.00,4236
다바7786,0,0,0,0,0,0,0,0,0,79,1.00,0.00,4237
라사1517,0,0,0,0,0,4,0,0,0,221,1.00,0.00,4238
다사7840,0,0,0,0,0,0,0,1,0,13,1.00,0.00,4239
다사9250,0,0,0,0,0,0,0,0,0,33,1.00,0.00,4240
라사1158,0,0,0,0,0,0,0,0,0,11,1.00,0.00,4241
다사7547,0,0,0,1,1,18,0,1,20,736,1.00,0.00,4242
다아6116,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4243
다사7228,0,0,0,0,0,0,0,0,0,60,1.00,0.00,4244
다사3712,0,0,0,0,0,0,0,0,31,549,1.00,0.00,4245
다사7795,0,0,0,0,0,3,0,0,0,160,1.00,0.00,4246
다아6500,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4247
다사7082,0,0,0,0,2,7,0,0,0,296,1.00,0.00,4248
라사1525,0,1,0,1,0,2,0,1,9,626,1.00,0.00,4249
다사5066,0,0,0,0,0,3,0,0,0,166,1.00,0.00,4250
다사4668,0,0,0,0,0,2,0,0,0,149,1.00,0.00,4251
라바0097,0,0,0,0,0,2,0,0,0,80,1.00,0.00,4252
다바6791,0,0,0,0,0,7,0,1,0,255,1.00,0.00,4253
라바0298,0,0,0,0,0,1,0,0,0,133,1.00,0.00,4254
다사6560,0,0,0,0,4,7,0,5,232,5358,1.00,0.00,4255
다사8242,0,0,0,0,0,2,0,0,0,94,1.00,0.00,4256
다사4329,0,0,0,0,0,2,0,0,0,111,1.00,0.00,4257
다사9794,0,0,0,0,0,2,0,0,0,19,1.00,0.00,4258
다아5911,0,0,0,0,0,0,0,0,0,10,1.00,0.00,4259
다바4498,0,0,0,0,0,0,0,0,0,20,1.00,0.00,4260
다바5590,0,0,0,0,0,7,0,0,10,447,1.00,0.00,4261
다사7753,0,0,0,0,0,2,0,0,7,295,1.00,0.00,4262
다아6315,0,0,0,0,0,2,0,0,9,384,1.00,0.00,4263
다사5932,0,0,0,0,0,1,0,0,0,6,1.00,0.00,4264
다사7818,0,0,0,0,0,4,0,0,0,155,1.00,0.00,4265
다사8907,0,0,0,0,2,2,0,0,11,514,1.00,0.00,4266
다아8501,0,0,0,0,0,0,0,0,0,176,1.00,0.00,4267
다사4872,0,0,0,0,0,5,0,0,0,95,1.00,0.00,4268
다바8583,0,0,0,0,0,0,0,0,0,9,1.00,0.00,4269
다사8113,0,0,0,0,0,0,0,0,0,56,1.00,0.00,4270
다사4413,0,0,0,0,0,3,0,0,0,17,1.00,0.00,4271
다바7195,0,0,0,0,0,3,0,0,0,32,1.00,0.00,4272
다아6401,0,0,0,0,1,6,0,0,0,39,1.00,0.00,4273
다사5726,0,0,0,0,0,3,0,0,0,60,1.00,0.00,4274
다사4336,0,0,0,0,0,4,0,0,0,100,1.00,0.00,4275
다사6563,0,0,0,0,3,4,0,1,354,4821,1.00,0.00,4276
다사5391,0,0,0,0,0,0,0,0,0,12,1.00,0.00,4277
다사2927,0,0,0,0,1,14,0,0,0,110,1.00,0.00,4278
라사0403,0,0,0,0,0,4,0,0,0,223,1.00,0.00,4279
라사1942,0,0,0,0,0,0,0,0,0,7,1.00,0.00,4280
라사0262,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4281
다사3108,0,0,0,0,0,0,0,0,0,83,1.00,0.00,4282
라사0305,0,0,0,0,0,2,0,0,0,81,1.00,0.00,4283
다사5225,0,0,0,0,0,4,0,0,0,90,1.00,0.00,4284
다사8163,0,0,0,0,0,0,0,0,0,6,1.00,0.00,4285
다사8942,0,0,0,0,0,1,0,0,0,119,1.00,0.00,4286
다아9002,0,0,0,0,0,0,0,0,0,13,1.00,0.00,4287
라사0847,0,0,0,0,0,0,0,0,0,142,1.00,0.00,4288
다사8531,0,0,0,0,0,3,0,0,0,231,1.00,0.00,4289
다사7093,0,0,0,0,0,0,0,0,0,26,1.00,0.00,4290
라사0359,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4291
다사9880,0,0,0,0,0,0,0,0,0,32,1.00,0.00,4292
다사5809,0,1,0,0,3,5,0,1,21,660,1.00,0.00,4293
다사3817,0,0,0,0,0,0,0,0,0,6,1.00,0.00,4294
다사5100,0,0,0,0,0,2,0,0,0,105,1.00,0.00,4295
라사0309,0,0,0,0,0,0,0,0,0,32,1.00,0.00,4296
다바7582,0,0,0,0,0,4,0,0,0,173,1.00,0.00,4297
다사6462,0,0,0,0,0,0,0,0,0,13,1.00,0.00,4298
다사6333,0,0,0,0,0,2,0,2,64,1547,1.00,0.00,4299
다바7297,0,0,0,0,0,0,0,0,0,17,1.00,0.00,4300
라바0498,0,0,0,0,0,2,0,0,0,41,1.00,0.00,4301
다사4982,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4302
다사8624,0,0,0,0,0,2,0,0,7,233,1.00,0.00,4303
다사5510,0,0,0,0,1,2,0,0,0,285,1.00,0.00,4304
다사7073,0,0,0,0,1,4,0,0,0,75,1.00,0.00,4305
다사8593,0,0,0,0,0,0,0,0,0,28,1.00,0.00,4306
다사6083,0,0,0,0,1,8,0,0,29,604,1.00,0.00,4307
다사6328,0,0,0,0,0,6,0,1,0,136,1.00,0.00,4308
다사4628,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4309
다바8196,0,0,0,0,0,2,0,0,9,131,1.00,0.00,4310
다사9969,0,0,0,0,0,0,0,0,0,11,1.00,0.00,4311
다사4964,0,0,0,0,0,2,0,0,0,253,1.00,0.00,4312
다사8718,0,0,0,0,2,3,0,0,0,107,1.00,0.00,4313
다사2018,0,0,0,0,0,0,0,0,0,42,1.00,0.00,4314
라사1241,0,1,0,1,1,6,0,1,16,746,1.00,0.00,4315
다사2068,0,0,0,0,0,2,0,0,0,229,1.00,0.00,4316
다사9766,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4317
다사7856,0,0,0,0,0,7,0,1,0,154,1.00,0.00,4318
다사9930,0,0,0,0,0,0,0,0,0,30,1.00,0.00,4319
라사0082,0,0,0,0,2,13,0,1,57,971,1.00,0.00,4320
라사0220,0,0,0,0,0,0,0,0,0,38,1.00,0.00,4321
다사6376,0,0,0,0,5,15,0,2,40,1394,1.00,0.00,4322
라사1443,0,0,0,0,0,0,0,0,0,75,1.00,0.00,4323
다사9815,0,0,0,0,0,2,0,0,6,138,1.00,0.00,4324
다사7234,0,0,0,0,0,0,0,0,8,350,1.00,0.00,4325
다사7899,0,0,0,0,0,0,0,0,0,170,1.00,0.00,4326
라사1412,0,0,0,0,1,5,0,0,8,532,1.00,0.00,4327
라사0793,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4328
다아9411,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4329
다바5189,1,0,0,0,0,4,0,0,0,164,1.00,0.00,4330
다사8773,0,0,0,0,2,4,0,0,0,157,1.00,0.00,4331
다아7218,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4332
다사5367,0,0,0,0,0,4,0,0,43,444,1.00,0.00,4333
다사8358,0,0,0,0,0,0,0,0,0,17,1.00,0.00,4334
다사9110,0,0,0,0,0,0,0,0,0,12,1.00,0.00,4335
라사0956,0,0,0,0,0,0,0,0,0,50,1.00,0.00,4336
다사6923,0,0,0,0,0,0,0,0,0,138,1.00,0.00,4337
라사0735,0,0,0,0,0,0,0,0,0,23,1.00,0.00,4338
라사0140,0,0,0,0,0,2,0,0,6,400,1.00,0.00,4339
다사2824,0,0,0,0,0,0,0,0,9,999,1.00,0.00,4340
다사5397,0,0,0,0,0,0,0,0,0,81,1.00,0.00,4341
다사7515,0,0,0,0,0,0,0,2,61,1830,1.00,0.00,4342
다사9501,0,0,0,0,0,0,0,0,0,30,1.00,0.00,4343
다사6811,0,0,0,0,0,0,0,0,0,79,1.00,0.00,4344
다아6723,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4345
다사8082,0,0,0,0,0,2,0,0,0,72,1.00,0.00,4346
다사9600,0,0,0,0,0,6,0,0,0,197,1.00,0.00,4347
다사4878,0,0,0,0,0,5,0,0,0,60,1.00,0.00,4348
다사4497,0,0,0,0,0,0,0,0,0,23,1.00,0.00,4349
다사3116,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4350
다사3805,0,0,0,0,0,0,0,0,0,11,1.00,0.00,4351
다사8032,0,0,0,0,1,4,0,2,6,236,1.00,0.00,4352
다사8109,0,0,0,0,0,2,0,0,6,257,1.00,0.00,4353
다사5176,0,0,0,0,0,4,0,0,0,56,1.00,0.00,4354
다사8399,0,0,0,0,0,4,0,0,0,57,1.00,0.00,4355
다사7675,0,0,0,0,0,1,0,0,13,382,1.00,0.00,4356
라사0142,0,0,0,0,0,4,0,0,29,420,1.00,0.00,4357
다바3697,0,0,0,0,0,2,0,0,0,99,1.00,0.00,4358
다사7941,0,0,0,0,0,0,0,0,0,68,1.00,0.00,4359
다사8838,0,0,0,0,0,0,0,0,0,21,1.00,0.00,4360
다아7404,0,0,0,0,0,0,0,0,0,21,1.00,0.00,4361
다사5207,0,0,0,0,0,2,0,0,0,168,1.00,0.00,4362
라사2648,0,0,0,0,0,0,0,0,0,12,1.00,0.00,4363
다사5438,0,0,0,0,0,0,0,0,0,45,1.00,0.00,4364
다사3683,0,0,0,0,0,4,0,1,0,42,1.00,0.00,4365
다사4721,0,0,0,0,0,0,0,0,0,20,1.00,0.00,4366
다사2712,0,0,0,0,0,0,0,0,0,45,1.00,0.00,4367
다사4599,0,0,0,0,0,1,0,0,0,91,1.00,0.00,4368
다아6318,0,0,0,0,0,0,0,0,0,9,1.00,0.00,4369
다사6724,0,0,0,0,0,2,0,0,0,67,1.00,0.00,4370
다바8884,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4371
다사9814,0,0,0,0,0,1,0,0,0,56,1.00,0.00,4372
다사8867,0,0,0,0,0,0,0,0,0,8,1.00,0.00,4373
다사8742,0,0,0,0,0,0,0,0,0,13,1.00,0.00,4374
다사5502,0,0,0,0,1,4,0,0,0,85,1.00,0.00,4375
라사0430,0,0,0,0,0,0,0,0,0,14,1.00,0.00,4376
라사0947,0,0,0,0,0,4,0,0,0,221,1.00,0.00,4377
다사1471,0,0,0,0,0,2,0,0,0,103,1.00,0.00,4378
다사8903,0,0,0,0,0,2,0,0,0,125,1.00,0.00,4379
다사8932,0,0,0,0,0,0,0,0,0,18,1.00,0.00,4380
다사9803,0,0,0,0,0,2,0,0,0,68,1.00,0.00,4381
다사6290,0,0,0,0,0,0,0,0,0,68,1.00,0.00,4382
다사4217,0,0,0,0,0,1,0,0,0,135,1.00,0.00,4383
다아6712,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4384
다사7982,0,0,0,0,0,2,0,0,0,25,1.00,0.00,4385
다아6402,0,0,0,0,0,0,0,0,0,7,1.00,0.00,4386
다사2469,0,0,0,0,0,5,0,0,0,212,1.00,0.00,4387
다사2070,0,0,0,0,1,2,0,1,0,103,1.00,0.00,4388
다사9855,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4389
라사0943,0,0,0,0,0,1,0,1,0,200,1.00,0.00,4390
다바7485,0,0,0,0,0,4,0,0,0,168,1.00,0.00,4391
다사4286,0,0,0,0,0,4,0,0,0,79,1.00,0.00,4392
라사0420,0,0,0,0,0,0,0,0,0,19,1.00,0.00,4393
다사8208,0,0,0,0,0,6,0,0,0,144,1.00,0.00,4394
다사8924,0,0,0,0,0,0,0,0,0,32,1.00,0.00,4395
다바9086,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4396
다사7435,0,0,0,0,0,0,0,0,14,424,1.00,0.00,4397
다사7823,0,0,0,0,1,2,0,0,7,189,1.00,0.00,4398
다바5083,0,0,0,0,0,0,0,0,0,77,1.00,0.00,4399
다사9567,0,0,0,0,0,6,0,0,0,123,1.00,0.00,4400
라사0808,0,0,0,0,0,2,0,0,0,78,1.00,0.00,4401
라사0795,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4402
다사7602,0,0,0,0,0,0,0,0,0,14,1.00,0.00,4403
다사7249,0,1,0,0,3,2,0,1,112,1497,1.00,0.00,4404
다사8946,0,0,0,0,0,0,0,0,0,47,1.00,0.00,4405
다사8219,0,0,0,0,0,0,0,0,0,7,1.00,0.00,4406
다아7914,0,0,0,0,0,0,0,0,0,37,1.00,0.00,4407
다사7199,0,0,0,0,0,2,0,0,0,54,1.00,0.00,4408
다바5697,0,0,0,0,0,0,0,0,0,42,1.00,0.00,4409
라사0064,0,0,0,0,0,0,0,0,19,214,1.00,0.00,4410
라사2430,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4411
다사4079,0,0,0,0,0,4,0,0,0,129,1.00,0.00,4412
라사1219,0,0,0,0,2,6,0,3,87,2305,1.00,0.00,4413
다바5799,0,0,0,0,0,1,0,0,0,195,1.00,0.00,4414
다사8695,0,0,0,0,0,0,0,0,0,32,1.00,0.00,4415
라사1226,0,0,0,0,0,2,0,0,0,51,1.00,0.00,4416
다사3765,0,1,0,0,4,6,0,1,93,2708,1.00,0.00,4417
다사5579,0,1,0,0,1,4,0,0,0,680,1.00,0.00,4418
다바4890,0,0,0,0,0,5,0,0,31,782,1.00,0.00,4419
다사6175,0,0,0,0,0,3,0,0,0,122,1.00,0.00,4420
다사9142,0,0,0,0,0,1,0,0,0,228,1.00,0.00,4421
다사6535,0,0,0,0,3,7,0,1,47,1221,1.00,0.00,4422
라사0085,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4423
다사2967,0,0,0,0,0,0,0,1,18,595,1.00,0.00,4424
다사3822,0,1,0,0,4,1,0,0,0,781,1.00,0.00,4425
다사4963,0,0,0,0,0,0,0,0,0,17,1.00,0.00,4426
다사7788,0,0,0,0,0,0,0,0,0,52,1.00,0.00,4427
다사3205,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4428
다사7641,0,0,0,0,0,0,0,0,0,46,1.00,0.00,4429
다사8229,0,0,0,0,1,1,0,0,74,1663,1.00,0.00,4430
다사2607,0,0,0,0,0,5,0,0,0,144,1.00,0.00,4431
다사8698,0,0,0,0,0,2,0,0,0,42,1.00,0.00,4432
라사1536,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4433
다사3534,0,0,0,0,1,2,0,0,6,206,1.00,0.00,4434
다아9011,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4435
다사5265,0,0,0,0,0,4,0,0,0,23,1.00,0.00,4436
다바7587,0,0,0,0,1,4,0,0,0,211,1.00,0.00,4437
다사7608,0,0,0,0,0,7,0,0,0,124,1.00,0.00,4438
라사0800,0,0,0,0,0,0,0,0,0,36,1.00,0.00,4439
다사3575,0,0,0,0,2,9,0,2,125,1518,1.00,0.00,4440
다사3513,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4441
다아7304,0,0,0,0,0,0,0,0,0,50,1.00,0.00,4442
다아8108,0,0,0,0,0,4,0,0,0,68,1.00,0.00,4443
다아5901,0,0,0,0,0,0,0,0,0,8,1.00,0.00,4444
라사0282,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4445
라사1509,0,0,0,0,0,4,0,0,0,35,1.00,0.00,4446
다사9644,0,0,0,0,0,2,0,0,0,142,1.00,0.00,4447
다사5805,0,0,0,0,0,2,0,0,8,179,1.00,0.00,4448
라사0608,0,0,0,0,0,0,0,0,0,9,1.00,0.00,4449
라사0362,0,0,0,0,0,2,0,0,0,11,1.00,0.00,4450
라사0468,0,0,0,0,0,0,0,0,0,11,1.00,0.00,4451
라사0467,0,0,0,0,0,0,0,0,0,20,1.00,0.00,4452
다사2610,0,0,0,0,0,2,0,0,0,34,1.00,0.00,4453
다사4073,0,0,0,0,0,1,0,0,0,270,1.00,0.00,4454
다바4894,0,0,0,0,0,4,0,0,0,99,1.00,0.00,4455
다사7004,0,0,0,0,1,6,0,1,0,200,1.00,0.00,4456
다사5210,0,0,0,0,0,0,0,0,6,172,1.00,0.00,4457
다아6724,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4458
다사8737,0,0,0,0,0,4,0,0,11,272,1.00,0.00,4459
다사9937,0,0,0,0,0,6,0,1,9,476,1.00,0.00,4460
다사9889,0,0,0,0,0,2,0,0,0,22,1.00,0.00,4461
다바3699,0,0,0,0,0,2,0,0,0,61,1.00,0.00,4462
다사4473,0,0,0,0,0,8,0,0,0,172,1.00,0.00,4463
라사0942,0,0,0,0,0,4,0,0,13,540,1.00,0.00,4464
다사5696,0,0,0,0,0,6,0,0,0,35,1.00,0.00,4465
다사7915,0,0,0,0,0,1,0,1,0,140,1.00,0.00,4466
다사6960,0,0,0,0,0,2,0,0,0,147,1.00,0.00,4467
다아8301,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4468
다아6208,0,0,0,0,0,3,0,1,318,2020,1.00,0.00,4469
다사9795,0,0,0,0,0,2,0,0,0,73,1.00,0.00,4470
다사3937,0,0,0,0,0,6,0,0,0,79,1.00,0.00,4471
다사3635,0,0,0,0,0,0,0,0,0,81,1.00,0.00,4472
다사8648,0,0,0,0,0,0,0,0,0,33,1.00,0.00,4473
라사0503,0,0,0,0,0,4,0,0,0,46,1.00,0.00,4474
라사0303,0,0,0,0,0,3,0,0,0,85,1.00,0.00,4475
다바8392,0,0,0,0,0,2,0,1,0,28,1.00,0.00,4476
다사7559,0,0,0,0,0,2,0,0,0,38,1.00,0.00,4477
다사7451,0,0,0,0,0,0,0,0,0,214,1.00,0.00,4478
다사8872,0,0,0,0,0,4,0,0,0,70,1.00,0.00,4479
다사8301,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4480
다사9308,0,0,0,0,0,0,0,0,0,82,1.00,0.00,4481
다바9498,0,0,0,0,1,4,0,0,0,195,1.00,0.00,4482
라사0301,0,0,0,0,0,0,0,1,0,75,1.00,0.00,4483
라사0383,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4484
다사6912,0,0,0,0,0,0,0,0,0,6,1.00,0.00,4485
다사4597,0,0,0,0,0,5,0,0,0,140,1.00,0.00,4486
다사7299,0,0,0,1,0,7,0,0,0,159,1.00,0.00,4487
다사4110,0,0,0,0,0,5,0,2,160,2488,1.00,0.00,4488
다바5086,0,0,0,0,0,7,0,0,0,177,1.00,0.00,4489
다사3317,0,0,0,0,0,0,0,0,0,23,1.00,0.00,4490
다사8036,0,0,0,0,1,1,0,1,62,1371,1.00,0.00,4491
다사4579,0,0,0,0,0,0,0,0,0,11,1.00,0.00,4492
다사8583,0,0,0,0,0,0,0,0,0,56,1.00,0.00,4493
다사8975,0,0,0,0,0,0,0,0,0,48,1.00,0.00,4494
다사8787,0,0,0,0,0,0,0,0,0,45,1.00,0.00,4495
다아6519,0,0,0,0,0,4,0,0,0,125,1.00,0.00,4496
다사4722,0,1,0,0,0,4,0,1,26,1313,1.00,0.00,4497
라사1921,0,0,0,0,0,0,0,0,6,75,1.00,0.00,4498
라사0412,0,0,0,0,0,2,0,0,16,614,1.00,0.00,4499
다바7188,0,0,0,0,0,0,0,2,68,1415,1.00,0.00,4500
다아5906,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4501
다사9172,0,0,0,0,0,2,0,0,0,46,1.00,0.00,4502
라사1306,0,0,0,0,0,2,0,0,0,68,1.00,0.00,4503
다사2507,0,0,0,0,0,5,0,0,0,166,1.00,0.00,4504
다사3359,0,0,0,0,0,0,0,0,0,6,1.00,0.00,4505
라사0296,0,0,0,0,0,2,0,0,0,15,1.00,0.00,4506
다사9751,0,0,0,0,0,0,0,0,0,7,1.00,0.00,4507
다바8395,0,0,0,0,0,2,0,0,0,130,1.00,0.00,4508
다바6183,0,0,0,0,0,0,0,0,0,173,1.00,0.00,4509
다사4031,0,0,0,0,0,6,0,0,0,70,1.00,0.00,4510
다사5900,0,0,0,0,0,2,0,0,8,255,1.00,0.00,4511
다사2157,0,0,0,0,1,4,0,0,0,130,1.00,0.00,4512
다사9061,0,0,0,0,0,0,0,0,0,50,1.00,0.00,4513
다사6846,0,0,0,0,2,3,0,0,11,476,1.00,0.00,4514
다바6089,0,0,0,0,1,4,0,0,8,399,1.00,0.00,4515
다사8674,0,0,0,0,0,0,0,0,0,19,1.00,0.00,4516
다사9874,0,0,0,0,0,0,0,0,0,9,1.00,0.00,4517
다사7822,0,0,0,0,0,2,0,0,0,60,1.00,0.00,4518
다사9902,0,0,0,0,0,0,0,0,0,14,1.00,0.00,4519
다사8232,0,0,0,0,0,2,0,1,12,368,1.00,0.00,4520
다바8788,0,0,0,0,0,1,0,0,0,77,1.00,0.00,4521
다사5400,0,1,0,0,2,4,0,0,0,210,1.00,0.00,4522
라사0010,0,0,0,0,0,2,0,0,0,164,1.00,0.00,4523
다사5586,0,0,0,0,0,6,0,0,0,243,1.00,0.00,4524
다사4508,0,0,0,0,4,7,0,0,0,232,1.00,0.00,4525
다사9144,0,0,0,0,1,0,0,0,0,240,1.00,0.00,4526
다사7917,0,0,0,0,0,0,0,0,0,89,1.00,0.00,4527
라사1849,0,0,0,0,0,2,0,0,0,148,1.00,0.00,4528
다바6189,0,0,0,0,0,5,0,0,7,371,1.00,0.00,4529
다사8445,0,0,0,0,0,0,0,0,0,165,1.00,0.00,4530
다사5575,0,0,0,0,0,0,0,1,0,68,1.00,0.00,4531
다사4136,0,0,0,0,1,6,0,0,0,261,1.00,0.00,4532
다사9932,0,0,0,0,0,3,0,0,0,75,1.00,0.00,4533
다사5671,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4534
다아9107,0,0,0,0,0,0,0,0,0,46,1.00,0.00,4535
라사0844,0,0,0,0,0,0,0,0,6,180,1.00,0.00,4536
다바6392,0,0,0,0,0,6,0,0,21,502,1.00,0.00,4537
다사8654,0,0,0,0,0,2,0,0,0,66,1.00,0.00,4538
다아7302,0,0,0,0,0,0,0,0,0,14,1.00,0.00,4539
다사9760,0,0,0,0,0,1,0,0,0,68,1.00,0.00,4540
다사8291,0,0,0,0,0,0,0,0,0,73,1.00,0.00,4541
다바5791,0,0,0,0,0,5,0,0,0,267,1.00,0.00,4542
다사8716,0,0,0,1,1,6,0,3,94,1454,1.00,0.00,4543
다사8429,0,0,0,0,0,0,0,0,0,113,1.00,0.00,4544
다사8978,0,0,0,0,0,0,0,0,0,16,1.00,0.00,4545
다사6909,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4546
다사6776,0,0,0,0,2,3,0,0,0,203,1.00,0.00,4547
라사2441,0,0,0,0,0,3,0,0,0,36,1.00,0.00,4548
라사1424,0,0,0,0,0,0,0,0,0,36,1.00,0.00,4549
다사7742,0,0,0,0,0,4,0,0,0,43,1.00,0.00,4550
다사6402,0,0,0,0,0,2,0,0,0,12,1.00,0.00,4551
다사5370,0,0,0,0,0,4,0,0,0,299,1.00,0.00,4552
라사0788,0,0,0,0,0,1,0,0,0,29,1.00,0.00,4553
라사0011,0,0,0,0,0,3,0,0,0,69,1.00,0.00,4554
다사2925,0,0,0,0,2,3,0,0,0,122,1.00,0.00,4555
다사4076,0,0,0,0,0,1,0,0,0,243,1.00,0.00,4556
다아7805,0,0,0,0,0,0,0,0,0,36,1.00,0.00,4557
다사2509,0,0,0,0,1,1,0,0,0,26,1.00,0.00,4558
다사9618,0,0,0,0,0,6,0,0,0,130,1.00,0.00,4559
라사0918,0,0,0,0,1,4,0,0,0,220,1.00,0.00,4560
다사9637,0,0,0,0,0,0,0,0,0,20,1.00,0.00,4561
라사0297,0,0,0,0,0,0,0,0,0,7,1.00,0.00,4562
다사4995,0,1,0,0,3,6,0,0,11,1033,1.00,0.00,4563
다사6498,0,0,0,0,0,6,0,0,0,33,1.00,0.00,4564
다아6313,0,0,0,0,0,0,0,0,0,81,1.00,0.00,4565
다사8063,0,0,0,0,0,0,0,0,0,0,1.00,0.00,4566
다사3412,0,0,0,0,1,8,0,0,0,179,1.00,0.00,4567
라바0095,0,0,0,0,0,0,0,0,0,15,1.00,0.00,4568
다사9447,0,0,0,0,0,2,0,0,0,108,1.00,0.00,4569
다사6613,0,0,0,0,0,2,0,0,0,35,1.00,0.00,4570
다사5220,0,1,0,0,0,7,0,1,15,554,1.00,0.00,4571
다사9476,0,0,0,0,0,1,0,0,0,105,1.00,0.00,4572
다사8815,0,0,0,0,1,8,0,0,0,271,1.00,0.00,4573
다아8006,0,0,0,0,0,0,0,0,0,39,1.00,0.00,4574
라사1920,0,0,0,0,0,0,0,0,0,16,1.00,0.00,4575
다사8982,0,0,0,0,0,0,0,0,0,14,1.00,0.00,4576
다사8110,0,0,0,0,0,0,0,0,0,63,1.00,0.00,4577
다사7244,0,0,0,0,0,4,0,0,8,454,1.00,0.00,4578
다사8220,0,0,0,0,0,4,0,0,0,60,1.00,0.00,4579
라사2253,0,0,0,0,0,0,0,0,0,66,1.00,0.00,4580
