gid,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수,0,1,순위
다사4138,0,0,0,0,1,4,0,0,0,151,1,0,7583
다사4267,0,0,0,0,0,6,0,1,8,261,1,0,7584
다사4481,0,0,0,0,0,4,0,0,0,113,1,0,7585
라사0940,0,0,0,0,0,4,0,0,6,315,1,0,7586
다사7365,0,0,0,0,1,3,0,1,0,133,1,0,7587
라사0239,0,0,0,0,0,2,0,0,0,110,1,0,7588
다사4802,0,0,0,0,4,6,0,2,221,4975,1,0,7589
다사6575,0,0,0,0,0,0,0,0,0,142,1,0,7590
다사9029,0,0,0,0,1,4,0,0,0,122,1,0,7591
다사3535,0,0,0,0,0,7,0,0,0,172,1,0,7592
다사3537,0,0,0,0,0,3,0,2,19,870,1,0,7593
라사0931,0,0,0,0,0,0,0,0,0,67,1,0,7594
다사4533,0,0,0,0,0,0,0,0,0,0,1,0,7595
다아7803,0,0,0,0,0,1,0,0,0,91,1,0,7596
다바4693,0,0,0,0,0,0,0,0,0,72,1,0,7597
다사8183,0,0,0,0,0,2,0,0,0,134,1,0,7598
라사0708,0,0,0,0,0,3,0,0,0,113,1,0,7599
다아6113,0,0,0,0,0,0,0,0,0,74,1,0,7600
다사7999,0,0,0,0,0,0,0,0,0,7,1,0,7601
다사5994,0,0,0,0,0,0,0,0,0,0,1,0,7602
다바8486,0,0,0,0,0,0,0,0,0,21,1,0,7603
다사8826,0,0,0,0,1,4,0,0,7,312,1,0,7604
다사1914,0,0,0,0,0,2,0,0,0,183,1,0,7605
다사7812,0,0,0,0,0,0,0,0,0,44,1,0,7606
다사4385,0,0,0,0,0,2,0,0,0,58,1,0,7607
라사1618,0,0,0,0,0,2,0,0,0,140,1,0,7608
라사1554,0,0,0,0,0,0,0,0,0,0,1,0,7609
라사0827,0,0,0,0,0,0,0,0,0,7,1,0,7610
다바6890,0,0,0,0,1,0,0,0,0,60,1,0,7611
다사5359,0,0,0,0,0,0,0,0,0,0,1,0,7612
다사8880,0,0,0,0,0,0,0,0,0,53,1,0,7613
다아6509,0,0,0,0,0,1,0,0,0,64,1,0,7614
라사0338,0,0,0,0,0,4,0,0,0,209,1,0,7615
라사1607,0,0,0,0,0,0,0,0,0,0,1,0,7616
라사0118,0,0,0,0,0,1,0,0,0,30,1,0,7617
라사1513,0,0,0,0,0,0,0,0,0,129,1,0,7618
다사8092,0,0,0,0,0,2,0,0,0,69,1,0,7619
라사0227,0,0,0,0,0,4,0,0,0,100,1,0,7620
다사8726,0,0,0,0,0,0,0,0,0,26,1,0,7621
다바7294,0,0,0,0,0,8,0,0,0,182,1,0,7622
다사8021,0,0,0,0,0,0,0,0,0,9,1,0,7623
다사5875,0,0,0,0,0,0,0,0,0,137,1,0,7624
다사4214,0,0,0,0,0,0,0,0,0,97,1,0,7625
다바5788,0,0,0,0,0,1,0,0,0,140,1,0,7626
다바3993,0,0,0,0,0,5,0,0,0,167,1,0,7627
다사7183,0,0,0,0,0,0,0,0,7,349,1,0,7628
라사1545,0,0,0,0,0,0,0,0,0,66,1,0,7629
다사5200,0,0,0,0,0,1,0,0,0,96,1,0,7630
다바7698,0,0,0,0,0,1,0,0,0,35,1,0,7631
다사9129,0,1,0,0,1,8,0,0,0,401,1,0,7632
다사6294,0,0,0,0,0,0,0,0,0,25,1,0,7633
다사7390,0,0,0,0,0,0,0,0,16,322,1,0,7634
다사3417,0,0,0,0,0,0,0,0,0,0,1,0,7635
다사8115,0,0,0,1,1,15,0,2,46,1294,1,0,7636
다사9031,0,0,0,0,0,3,0,0,0,156,1,0,7637
다사5980,0,0,0,0,4,7,0,5,218,6209,1,0,7638
다사3481,0,0,0,0,0,0,0,0,0,27,1,0,7639
라사0244,0,0,0,0,0,0,0,0,0,255,1,0,7640
다사5268,0,0,0,0,0,2,0,0,0,93,1,0,7641
다사4689,0,0,0,0,0,6,0,0,0,120,1,0,7642
다사6792,0,0,0,0,0,0,0,0,0,0,1,0,7643
라사1909,0,0,0,0,0,0,0,0,0,9,1,0,7644
라사0153,0,0,0,0,0,0,0,0,0,0,1,0,7645
다사7524,0,0,0,0,0,2,0,0,0,36,1,0,7646
다사4393,0,0,0,0,0,0,0,0,0,19,1,0,7647
라사2112,0,0,0,0,0,0,0,0,0,0,1,0,7648
다사3159,0,0,0,0,0,0,0,0,0,32,1,0,7649
다아8300,0,0,0,0,0,2,0,0,0,24,1,0,7650
다사6683,0,0,0,0,0,0,0,0,0,25,1,0,7651
다사9745,0,0,0,0,0,0,1,0,10,362,1,0,7652
다사4064,0,0,0,0,0,2,0,0,0,69,1,0,7653
다사3429,0,0,0,0,1,2,0,1,0,317,1,0,7654
다사7775,0,0,0,0,0,0,0,0,0,83,1,0,7655
다바4682,0,0,0,0,0,1,0,0,0,256,1,0,7656
다사9769,0,0,0,0,0,0,0,0,0,6,1,0,7657
다사7426,0,0,0,0,1,2,0,1,115,1994,1,0,7658
다바8093,0,0,0,0,0,0,0,0,18,445,1,0,7659
라사0316,0,0,0,0,0,0,0,0,0,42,1,0,7660
다사9353,0,0,0,0,0,2,0,0,0,102,1,0,7661
다사6275,0,0,0,0,0,3,0,0,0,43,1,0,7662
다사3602,0,0,0,0,0,6,0,0,0,283,1,0,7663
다사7983,0,0,0,0,0,0,0,0,0,0,1,0,7664
다사8689,0,0,0,0,0,0,0,0,0,0,1,0,7665
다아6816,0,0,0,0,0,4,0,0,0,23,1,0,7666
라사0366,0,0,0,0,1,0,0,0,0,76,1,0,7667
다사6300,0,0,0,0,2,6,0,2,15,1273,1,0,7668
다사3307,0,0,0,0,0,0,0,0,0,11,1,0,7669
다사5640,0,0,0,0,0,0,0,0,0,6,1,0,7670
다바4296,0,0,0,0,1,1,0,0,0,118,1,0,7671
다사4826,0,0,0,0,1,4,0,0,61,1915,1,0,7672
다사7182,0,0,0,0,1,7,0,0,0,431,1,0,7673
라사0070,0,0,0,0,0,1,0,0,0,89,1,0,7674
다사5362,0,0,0,0,0,0,0,0,0,0,1,0,7675
다사4631,0,0,0,0,0,0,0,1,12,594,1,0,7676
다사2911,0,0,0,0,0,2,0,0,0,126,1,0,7677
다사8595,0,0,0,0,0,0,0,0,0,129,1,0,7678
라사2026,0,0,0,0,0,0,0,0,0,0,1,0,7679
다사7169,0,0,0,0,0,0,0,2,35,1036,1,0,7680
다사8185,0,0,0,0,0,2,0,0,0,6,1,0,7681
다사9541,0,0,0,0,0,0,0,0,0,41,1,0,7682
라사1516,0,0,0,0,0,7,0,0,6,256,1,0,7683
라사1127,0,0,0,0,0,8,0,1,0,269,1,0,7684
라사0839,0,0,0,0,0,2,0,0,0,59,1,0,7685
다사4216,0,0,0,0,0,0,0,0,0,163,1,0,7686
다바6499,0,0,0,0,0,4,0,0,0,103,1,0,7687
라사0819,0,0,0,0,0,0,0,0,0,63,1,0,7688
다사8363,0,0,0,0,0,0,0,0,0,105,1,0,7689
다사9738,0,0,0,0,0,0,0,0,0,14,1,0,7690
라사1406,0,0,0,0,0,2,0,0,0,124,1,0,7691
다사8164,0,0,0,0,0,0,0,0,0,50,1,0,7692
다사1717,0,0,0,0,0,2,0,0,0,184,1,0,7693
다바5087,0,0,0,0,0,2,0,1,14,642,1,0,7694
다바6384,0,0,0,0,0,1,0,0,0,209,1,0,7695
다아8207,0,0,0,0,0,5,0,0,0,48,1,0,7696
라사1541,0,0,0,0,0,0,0,0,0,10,1,0,7697
라사0035,0,0,0,0,0,2,0,0,0,15,1,0,7698
다사8682,0,0,0,0,0,1,0,0,0,33,1,0,7699
다사7108,0,0,0,0,1,5,0,0,0,100,1,0,7700
다바3798,0,0,0,0,0,4,0,1,7,226,1,0,7701
다사6375,0,0,0,0,0,1,0,1,0,37,1,0,7702
다사7012,0,0,0,0,1,4,0,0,10,371,1,0,7703
라사1258,0,0,0,0,0,0,0,0,0,56,1,0,7704
다사8750,0,0,0,0,0,5,0,0,0,202,1,0,7705
다사4414,0,0,0,0,0,3,0,0,0,145,1,0,7706
다사5196,0,0,0,0,0,2,0,0,0,78,1,0,7707
다사8623,0,0,0,0,0,1,0,0,0,99,1,0,7708
다사5291,0,0,0,0,0,1,0,0,0,25,1,0,7709
다사7060,0,0,0,0,0,4,0,1,0,291,1,0,7710
다사7738,0,0,0,0,0,0,0,0,0,67,1,0,7711
다바3896,0,0,0,0,0,2,0,0,16,316,1,0,7712
다사8373,0,0,0,0,0,0,0,0,0,0,1,0,7713
다바7291,0,0,0,0,0,1,0,1,20,535,1,0,7714
다바8197,0,0,0,0,0,4,0,0,0,70,1,0,7715
다바9096,0,0,0,0,0,2,0,0,0,113,1,0,7716
다사9756,0,0,0,0,0,0,0,0,0,0,1,0,7717
다사3734,0,0,0,0,0,2,0,0,0,30,1,0,7718
다사4906,0,0,0,0,2,6,0,2,22,564,1,0,7719
다사5170,0,0,0,0,0,8,0,0,0,55,1,0,7720
다사8683,0,0,0,0,0,1,0,0,0,161,1,0,7721
다사4339,0,0,0,0,0,6,0,1,37,533,1,0,7722
다사6944,0,0,0,0,0,0,0,0,0,7,1,0,7723
다사7722,0,0,0,0,0,0,0,0,0,36,1,0,7724
다사4107,0,0,0,0,1,5,0,0,0,68,1,0,7725
라사2335,0,0,0,0,0,2,0,0,0,111,1,0,7726
다사4541,0,0,0,0,0,1,0,1,131,2476,1,0,7727
다사3917,0,0,0,0,0,6,0,0,0,198,1,0,7728
다사8523,0,0,0,0,0,0,0,0,0,63,1,0,7729
다사7921,0,0,0,0,0,3,0,1,9,234,1,0,7730
다사9959,0,0,0,0,0,0,0,0,0,27,1,0,7731
다사7165,0,0,0,0,0,2,0,0,0,25,1,0,7732
라사2331,0,0,0,0,0,0,0,0,0,23,1,0,7733
라사0462,0,0,0,0,0,2,0,0,0,0,1,0,7734
다사8381,0,0,0,0,0,1,0,0,0,26,1,0,7735
다사6234,0,0,0,0,0,0,0,0,0,46,1,0,7736
다사8884,0,0,0,0,0,0,0,0,0,27,1,0,7737
라사0438,0,0,0,0,0,0,0,0,0,15,1,0,7738
다사9376,0,0,0,0,0,0,0,0,0,66,1,0,7739
다사3706,0,0,0,0,0,3,0,0,0,81,1,0,7740
다사3013,0,0,0,0,0,2,0,0,0,94,1,0,7741
다아7908,0,0,0,0,0,0,0,0,0,59,1,0,7742
다사9404,0,0,0,0,1,2,0,0,0,42,1,0,7743
다바9099,0,0,0,0,0,0,0,0,0,23,1,0,7744
다바8393,0,0,0,0,0,2,0,0,0,40,1,0,7745
다사8853,0,0,0,0,0,0,0,0,0,29,1,0,7746
다사8411,0,1,0,0,1,6,0,2,10,496,1,0,7747
다사4240,0,0,0,0,0,3,0,0,0,468,1,0,7748
다사7855,0,0,0,0,0,0,0,0,0,0,1,0,7749
다사7481,0,0,0,0,0,4,0,0,0,126,1,0,7750
다사5714,0,0,0,0,0,3,0,0,0,137,1,0,7751
다사4135,0,0,0,0,1,8,0,0,0,320,1,0,7752
다사4818,0,0,0,0,0,0,0,0,0,21,1,0,7753
다사6100,0,0,0,0,1,6,0,0,9,110,1,0,7754
다사2874,0,0,0,0,0,1,0,0,0,0,1,0,7755
다사6717,0,0,0,0,3,3,0,6,203,5701,1,0,7756
다아7201,0,0,0,0,0,4,0,0,0,108,1,0,7757
다사3254,0,0,0,0,0,0,0,0,0,7,1,0,7758
다사7537,0,0,0,0,1,6,0,1,70,1858,1,0,7759
다사8377,0,0,0,0,0,0,0,0,0,18,1,0,7760
다사4916,0,0,0,0,4,6,0,1,13,702,1,0,7761
다사9041,0,0,0,0,0,3,0,0,0,200,1,0,7762
다사2717,0,0,0,0,0,0,0,0,0,14,1,0,7763
다바9389,0,0,0,0,0,0,0,0,0,16,1,0,7764
다사6801,0,1,0,1,0,6,0,1,16,485,1,0,7765
다사8602,0,0,0,0,0,4,0,0,0,34,1,0,7766
다사9372,0,0,0,0,0,4,0,0,0,63,1,0,7767
다사9681,0,0,0,0,0,0,0,0,0,8,1,0,7768
다바8082,0,0,0,0,0,0,0,0,0,25,1,0,7769
다사3434,0,0,0,0,0,2,0,0,0,86,1,0,7770
다사5373,0,0,0,0,0,3,0,0,0,9,1,0,7771
라사0133,0,0,0,0,0,0,0,0,0,19,1,0,7772
다사7893,0,0,0,0,0,0,0,0,0,30,1,0,7773
다사4460,0,1,0,0,4,15,0,2,164,3215,1,0,7774
라사1332,0,0,0,0,0,0,0,0,0,14,1,0,7775
다사8084,0,0,0,0,0,2,0,0,0,21,1,0,7776
다사8498,0,0,0,0,0,2,0,0,0,264,1,0,7777
다사3223,0,0,0,0,0,2,0,1,0,35,1,0,7778
다사8979,0,0,0,0,0,0,0,0,0,11,1,0,7779
다바6296,0,0,0,0,1,4,0,2,0,371,1,0,7780
다사8047,0,0,0,0,0,7,0,0,0,31,1,0,7781
다아5003,0,0,0,0,0,0,0,0,0,12,1,0,7782
다바8490,0,1,0,0,3,11,0,1,99,3166,1,0,7783
다사6774,0,0,0,0,0,3,0,0,9,445,1,0,7784
다사4612,0,0,0,0,0,0,0,0,0,67,1,0,7785
다사7220,0,0,0,0,1,4,0,0,0,149,1,0,7786
다바4585,0,0,0,0,0,4,0,0,0,164,1,0,7787
다사5107,0,0,0,0,0,4,0,0,0,245,1,0,7788
다사9422,0,0,0,0,4,6,0,0,113,1989,1,0,7789
다바6796,0,0,0,0,0,1,0,0,0,11,1,0,7790
다아6300,0,0,0,0,0,0,0,0,0,83,1,0,7791
다사8371,0,0,0,0,0,0,0,0,0,171,1,0,7792
다사3310,0,0,0,0,0,4,0,0,0,110,1,0,7793
다사8431,0,0,0,0,0,1,0,0,8,280,1,0,7794
다사5931,0,0,0,0,1,2,0,0,0,69,1,0,7795
다바7292,0,0,0,0,0,3,0,0,0,167,1,0,7796
라사0593,0,0,0,0,0,0,0,0,0,11,1,0,7797
다사5680,0,0,0,0,0,0,0,0,0,12,1,0,7798
다사9047,0,0,0,0,0,0,0,0,0,148,1,0,7799
다사8150,0,0,0,0,0,0,0,0,0,148,1,0,7800
다바7986,0,0,0,0,0,9,0,1,139,2590,1,0,7801
다사5195,0,0,0,0,0,0,0,0,0,0,1,0,7802
다사8725,0,0,0,0,0,0,0,0,0,15,1,0,7803
라사0002,0,0,0,0,0,0,0,0,0,18,1,0,7804
다사3533,0,0,0,0,0,6,0,0,0,27,1,0,7805
다사9616,0,0,0,0,0,4,0,1,6,210,1,0,7806
라바0395,0,0,0,0,0,5,0,0,0,86,1,0,7807
다아4806,0,0,0,0,0,0,0,0,0,12,1,0,7808
다사5967,0,0,0,0,1,5,0,1,135,2907,1,0,7809
다사4312,0,0,0,0,0,0,0,0,0,76,1,0,7810
다아9108,0,0,0,0,0,0,0,0,0,14,1,0,7811
다사6977,0,0,0,0,0,0,0,0,0,95,1,0,7812
다바8190,0,0,0,0,1,14,0,1,150,1950,1,0,7813
다사2258,0,0,0,0,2,4,0,3,128,2019,1,0,7814
다사7379,0,0,0,0,0,0,0,0,0,174,1,0,7815
다사9143,0,1,0,0,1,2,0,0,0,137,1,0,7816
다바4286,0,0,0,0,0,2,0,0,0,12,1,0,7817
다사7285,0,0,0,0,1,4,0,1,0,260,1,0,7818
다사6233,0,0,0,0,0,0,0,0,0,176,1,0,7819
다사8864,0,0,0,0,0,4,0,0,0,261,1,0,7820
다사7702,0,0,0,0,0,0,0,0,0,24,1,0,7821
다아6409,0,0,0,0,0,0,0,0,0,27,1,0,7822
라사1619,0,0,0,0,0,2,0,0,0,130,1,0,7823
다사8153,0,0,0,0,0,0,0,0,0,8,1,0,7824
다사8825,0,0,0,0,0,0,0,0,0,143,1,0,7825
라사0817,0,0,0,0,0,4,0,0,0,18,1,0,7826
다사6274,0,0,0,0,0,0,0,0,0,8,1,0,7827
다바4881,0,0,0,0,0,2,0,0,0,52,1,0,7828
다사6703,0,0,0,0,0,4,0,0,0,78,1,0,7829
다사8647,0,0,0,0,0,2,0,0,0,58,1,0,7830
다사6782,0,0,0,0,2,14,0,0,0,582,1,0,7831
다사7178,0,0,0,0,1,5,0,1,0,319,1,0,7832
다사8044,0,0,0,0,0,4,0,0,0,56,1,0,7833
다사4010,0,0,0,0,3,3,0,2,91,1350,1,0,7834
다사9733,0,0,0,0,0,0,0,0,0,0,1,0,7835
다바5499,0,0,0,0,0,4,0,0,0,188,1,0,7836
라사1257,0,0,0,0,0,0,0,0,0,0,1,0,7837
다사6708,0,0,0,0,1,0,0,0,0,8,1,0,7838
다사9413,0,0,0,0,0,0,0,0,0,25,1,0,7839
다아8311,0,0,0,0,0,0,0,0,0,0,1,0,7840
다사6031,0,0,0,0,0,0,0,0,0,0,1,0,7841
다사8446,0,0,0,0,0,1,0,0,0,0,1,0,7842
라사0386,0,0,0,0,0,4,0,0,0,69,1,0,7843
다사7289,0,0,0,0,0,2,0,0,0,137,1,0,7844
다사8340,0,0,0,0,0,0,0,2,48,1410,1,0,7845
라사1548,0,0,0,1,0,4,0,1,0,200,1,0,7846
다사8814,0,0,0,0,5,8,0,0,6,331,1,0,7847
다사7156,0,0,0,1,0,8,0,0,319,3424,1,0,7848
다사8412,0,0,0,0,1,2,0,0,18,292,1,0,7849
다사9025,0,0,0,0,1,6,0,0,8,325,1,0,7850
다사9016,0,0,0,0,0,3,0,0,0,200,1,0,7851
다아9006,0,0,0,0,0,0,0,0,0,45,1,0,7852
라바0494,0,0,0,0,0,4,0,0,0,51,1,0,7853
다아5806,0,0,0,0,0,5,0,0,6,128,1,0,7854
다사8006,0,0,0,0,0,4,0,0,0,78,1,0,7855
다사9314,0,0,0,0,0,2,0,0,0,214,1,0,7856
다사7246,0,0,0,0,0,2,0,0,7,294,1,0,7857
다사6169,0,2,0,0,4,18,0,21,493,14120,1,0,7858
라사1024,0,0,0,0,0,2,0,0,0,54,1,0,7859
다사8855,0,0,0,0,1,7,0,0,10,382,1,0,7860
다사6237,0,0,0,0,0,1,0,0,7,136,1,0,7861
다사4431,0,0,0,0,0,2,0,0,0,49,1,0,7862
다사9100,0,0,0,0,0,3,0,0,0,94,1,0,7863
라사1229,0,0,0,0,0,2,0,0,0,86,1,0,7864
라사2151,0,0,0,0,0,0,0,0,0,13,1,0,7865
다사8638,0,0,0,0,0,4,0,0,0,95,1,0,7866
다아5407,0,0,0,0,0,0,0,0,0,11,1,0,7867
다사9074,0,0,0,0,0,0,0,0,0,214,1,0,7868
다사7969,0,0,0,0,0,0,0,0,0,124,1,0,7869
라사1420,0,0,0,0,0,2,0,1,0,425,1,0,7870
다바5498,0,0,0,0,0,2,0,0,0,23,1,0,7871
라사0846,0,0,0,0,0,1,0,0,0,178,1,0,7872
다아4501,0,0,0,0,0,0,0,0,0,6,1,0,7873
라사0911,0,0,0,0,0,0,0,0,0,57,1,0,7874
다바5090,0,0,0,0,0,3,0,0,0,126,1,0,7875
다사8845,0,0,0,0,0,6,0,0,0,84,1,0,7876
다사8918,0,0,0,0,0,4,0,0,0,223,1,0,7877
다사8655,0,0,0,1,0,2,0,0,6,226,1,0,7878
다사4111,0,0,0,0,0,1,0,0,0,14,1,0,7879
라사1723,0,0,0,0,0,0,0,0,0,86,1,0,7880
다사5694,0,0,0,0,0,6,0,0,0,91,1,0,7881
다사9697,0,0,0,0,0,0,0,0,0,0,1,0,7882
라사1114,0,0,0,0,0,4,0,0,0,63,1,0,7883
다사3988,0,0,0,0,0,5,0,0,0,21,1,0,7884
다사8980,0,0,0,0,0,5,0,0,0,116,1,0,7885
다사5224,0,0,0,0,2,0,0,4,524,5215,1,0,7886
다사9325,0,0,0,0,0,0,0,0,0,194,1,0,7887
라사0600,0,0,0,0,0,0,0,0,0,13,1,0,7888
다사4727,0,0,0,0,0,1,0,0,0,84,1,0,7889
라사0589,0,0,0,0,0,2,0,0,0,77,1,0,7890
다사4409,0,0,0,0,0,0,0,0,0,96,1,0,7891
다바4294,0,0,0,0,0,3,0,0,0,76,1,0,7892
다바3990,0,0,0,0,0,0,0,0,0,8,1,0,7893
다사5004,0,0,0,0,0,2,0,1,8,144,1,0,7894
다바6992,0,0,0,0,0,0,0,0,0,84,1,0,7895
라사0528,0,0,0,0,0,4,0,0,0,46,1,0,7896
다사6895,0,0,0,0,0,2,0,0,0,56,1,0,7897
다아7511,0,0,0,0,0,0,0,0,0,94,1,0,7898
다사4372,0,0,0,0,0,4,0,0,6,296,1,0,7899
다사9249,0,0,0,0,0,3,0,0,0,118,1,0,7900
라사1823,0,0,0,0,0,2,0,0,0,81,1,0,7901
다바6794,0,0,0,0,0,5,0,0,0,154,1,0,7902
다사3604,0,0,0,0,0,0,0,0,0,0,1,0,7903
다사8753,0,0,0,0,0,0,0,0,0,127,1,0,7904
다아7601,0,0,0,0,0,2,0,0,0,41,1,0,7905
다사3209,0,0,0,0,0,1,0,0,0,89,1,0,7906
다사8684,0,0,0,0,0,4,0,0,0,70,1,0,7907
라사0252,0,0,0,0,0,0,0,0,0,0,1,0,7908
다아5513,0,0,0,0,0,0,0,0,0,20,1,0,7909
다아7709,0,0,0,0,0,0,0,0,0,43,1,0,7910
다사9866,0,0,0,0,0,2,0,0,0,46,1,0,7911
다사3507,0,0,0,0,0,0,0,0,0,10,1,0,7912
다바6987,0,0,0,0,0,4,0,0,0,211,1,0,7913
다사5838,0,0,0,0,0,0,0,0,0,0,1,0,7914
다사9790,0,0,0,0,0,0,0,0,0,18,1,0,7915
다바6785,0,0,0,0,0,0,0,0,0,154,1,0,7916
다사8530,0,0,0,0,0,2,0,0,0,215,1,0,7917
다사6694,0,0,0,0,0,2,0,0,0,43,1,0,7918
라사1333,0,0,0,0,0,0,0,0,0,9,1,0,7919
다사5605,0,0,0,0,3,6,0,0,0,175,1,0,7920
다사7048,0,0,0,0,1,13,0,0,7,352,1,0,7921
라사1529,0,0,0,0,0,2,0,0,0,156,1,0,7922
다사9001,0,0,0,0,0,4,0,0,0,109,1,0,7923
다사9463,0,0,0,0,0,0,0,0,0,0,1,0,7924
다사4000,0,0,0,0,1,0,0,0,0,37,1,0,7925
라사1418,0,0,0,0,0,1,0,0,0,132,1,0,7926
다아5601,0,0,0,0,0,0,0,0,0,28,1,0,7927
다사4690,0,0,0,0,1,7,0,1,0,191,1,0,7928
다아4700,0,0,0,0,0,0,0,0,0,8,1,0,7929
다사6689,0,0,0,0,0,0,0,0,0,25,1,0,7930
다사1401,0,0,0,0,0,0,0,0,0,24,1,0,7931
라사0275,0,0,0,0,0,0,0,0,0,0,1,0,7932
다사2794,0,0,0,0,0,0,0,1,0,31,1,0,7933
다바3595,0,0,0,0,0,0,0,0,0,119,1,0,7934
다사5892,0,0,0,0,0,2,0,0,0,85,1,0,7935
라사0246,0,0,0,0,0,0,0,0,0,0,1,0,7936
다사8910,0,0,0,0,0,1,0,0,0,18,1,0,7937
다사4204,0,0,0,0,0,0,0,0,0,49,1,0,7938
다사7456,0,0,0,0,0,8,0,0,0,375,1,0,7939
다사4030,0,0,0,0,0,0,0,0,0,64,1,0,7940
다사8409,0,0,0,0,0,3,0,0,0,168,1,0,7941
다사3879,0,0,0,0,0,8,0,0,0,334,1,0,7942
다사5109,0,0,0,0,0,0,0,0,0,85,1,0,7943
다사8102,0,0,0,0,0,0,0,0,0,11,1,0,7944
다사9679,0,0,0,0,0,3,0,0,0,91,1,0,7945
다사8001,0,0,0,0,0,4,0,0,0,53,1,0,7946
라사0365,0,0,0,0,0,0,0,0,0,18,1,0,7947
다사9654,0,0,0,0,0,2,0,0,0,66,1,0,7948
다사8953,0,0,0,0,0,0,0,0,0,0,1,0,7949
다사7248,0,0,0,0,0,8,0,0,6,356,1,0,7950
라사1014,0,0,0,0,0,2,0,0,0,0,1,0,7951
다사9127,0,0,0,0,0,3,0,0,0,174,1,0,7952
라사0601,0,0,0,0,0,4,0,1,0,200,1,0,7953
다사3174,0,0,0,0,1,3,0,2,0,339,1,0,7954
다사7329,0,0,0,0,0,0,0,0,0,11,1,0,7955
다사1915,0,0,0,0,0,0,0,0,0,271,1,0,7956
다아6802,0,0,0,0,0,4,0,1,0,303,1,0,7957
다사5295,0,0,0,0,0,1,0,0,0,58,1,0,7958
라사1312,0,0,0,0,0,0,0,0,0,50,1,0,7959
다사9938,0,0,0,0,0,3,0,0,0,46,1,0,7960
다사2714,0,0,0,0,0,2,0,0,0,43,1,0,7961
다사5015,0,0,0,0,0,2,0,0,0,26,1,0,7962
다사7081,0,0,0,0,1,3,0,0,0,393,1,0,7963
다사8885,0,0,0,0,0,0,0,0,0,23,1,0,7964
다사6884,0,0,0,0,0,7,0,0,7,387,1,0,7965
다아6014,0,0,0,0,0,2,0,0,0,23,1,0,7966
다사7145,0,0,0,0,0,0,0,0,0,10,1,0,7967
다사8174,0,0,0,0,0,0,0,0,0,247,1,0,7968
라사1656,0,0,0,0,0,2,0,0,0,13,1,0,7969
다사6713,0,0,0,0,0,2,0,0,0,302,1,0,7970
라사1952,0,0,0,0,0,0,0,0,0,52,1,0,7971
다사7317,0,0,0,0,0,2,0,0,22,550,1,0,7972
다사4478,0,0,0,0,0,4,0,0,0,123,1,0,7973
라사1553,0,0,0,0,0,2,0,0,0,41,1,0,7974
라사0638,0,0,0,0,0,0,0,0,0,29,1,0,7975
다사5105,0,0,0,0,0,1,0,0,0,67,1,0,7976
다사4317,0,0,0,0,0,0,0,0,0,105,1,0,7977
다사5061,0,0,0,0,0,0,0,0,0,78,1,0,7978
다사9919,0,0,0,0,0,1,0,0,13,152,1,0,7979
라사2343,0,0,0,0,0,0,0,0,0,0,1,0,7980
다사9872,0,0,0,0,0,0,0,0,0,0,1,0,7981
다사5787,0,0,0,0,0,0,0,0,0,119,1,0,7982
다사9216,0,0,0,0,2,7,0,0,6,426,1,0,7983
라사1319,0,0,0,0,0,1,0,0,0,30,1,0,7984
다사7485,0,0,0,0,0,2,0,0,0,115,1,0,7985
다아6417,0,0,0,0,0,0,0,0,0,35,1,0,7986
다사9963,0,0,0,0,0,6,0,1,12,299,1,0,7987
라사1445,0,0,0,0,0,0,0,0,0,7,1,0,7988
다바4996,0,0,0,0,0,2,0,0,0,92,1,0,7989
다아7906,0,0,0,0,1,2,0,0,0,81,1,0,7990
다사2058,0,0,0,0,0,2,0,0,0,201,1,0,7991
다사7891,0,0,0,0,0,0,0,0,0,0,1,0,7992
다바8184,0,0,0,0,0,0,0,0,0,9,1,0,7993
다사5001,0,0,0,0,1,0,0,1,0,57,1,0,7994
다사4036,0,0,0,0,0,0,0,0,0,41,1,0,7995
다사8521,0,0,0,0,1,2,0,0,0,122,1,0,7996
다사7301,0,0,0,0,0,2,0,0,0,24,1,0,7997
다사8408,0,0,0,0,0,3,0,0,0,242,1,0,7998
다바4689,0,0,0,0,0,6,0,0,0,175,1,0,7999
다사5595,0,0,0,0,0,0,0,0,0,0,1,0,8000
다사7353,0,0,0,0,0,0,0,0,0,79,1,0,8001
다사4361,0,0,0,0,0,3,0,1,8,548,1,0,8002
다사4534,0,0,0,0,2,11,0,1,104,1128,1,0,8003
라사0907,0,0,0,0,0,0,0,0,0,19,1,0,8004
다사5067,0,0,0,0,0,3,0,0,0,151,1,0,8005
라사1104,0,0,0,0,0,4,0,0,0,125,1,0,8006
다사7745,0,0,0,0,0,0,0,0,0,16,1,0,8007
라사0612,0,0,0,0,0,0,0,0,0,0,1,0,8008
다사9215,0,0,0,0,0,2,0,0,0,118,1,0,8009
다사7724,0,0,0,0,1,4,0,0,11,444,1,0,8010
다사2271,0,0,0,0,0,4,0,0,0,137,1,0,8011
다사2171,0,0,0,0,0,0,0,0,0,18,1,0,8012
다바9695,0,0,0,0,0,0,0,0,0,23,1,0,8013
다사6440,0,0,0,0,0,0,0,0,0,153,1,0,8014
다사9922,0,0,0,0,0,2,0,0,0,151,1,0,8015
다아8119,0,0,0,0,0,0,0,0,0,6,1,0,8016
다사4426,0,0,0,0,0,0,0,1,16,331,1,0,8017
