gid,심야약국,응급실,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수
다사1821,0,0,0,0,0,0,1,2,0,0,0,62
다사4670,0,0,0,0,0,0,0,2,0,0,0,29
다사6974,0,0,0,0,0,0,0,4,0,0,0,227
라사0228,0,0,0,0,0,0,0,2,0,0,0,72
라사0437,0,0,0,0,0,0,0,3,0,0,7,242
다사5221,0,0,0,0,0,0,4,6,0,6,151,4416
다사4159,1,0,1,22,0,1,17,21,1,17,586,15897
다사3962,0,0,0,0,0,0,0,4,0,1,9,164
라사0012,0,0,0,0,0,0,0,0,0,0,0,122
다사5361,0,0,0,0,0,0,0,0,0,0,0,0
라사1056,0,0,0,0,0,0,0,0,0,0,0,0
다사7095,0,0,0,0,0,0,0,0,0,0,0,12
다아6611,0,0,0,0,0,0,0,3,0,0,0,7
다사9606,0,0,0,0,0,0,0,1,0,0,0,59
라사0716,0,0,0,0,0,0,0,3,0,0,0,14
다사9533,0,0,0,0,0,1,0,3,0,1,0,300
다아9502,0,0,0,0,0,0,0,0,0,0,0,0
라사0003,0,0,0,0,0,0,0,0,0,0,0,45
다바9190,0,0,0,0,0,0,0,0,0,0,0,11
다사8295,0,0,0,0,0,0,0,0,0,0,0,52
다사5868,0,0,0,0,0,0,0,0,0,0,0,0
다사9534,0,0,0,0,0,0,0,6,0,0,6,227
라사1448,0,0,0,0,0,0,0,0,0,0,0,110
다사6943,0,0,0,2,0,0,4,0,0,0,11,197
다바6586,0,0,0,0,0,0,0,5,0,0,0,192
다사4793,0,0,0,0,0,0,0,4,0,0,0,30
다사7312,0,0,0,0,0,0,0,0,0,0,0,107
라사2650,0,0,0,0,0,0,0,0,0,0,0,8
라사1038,0,0,0,0,0,0,0,4,0,0,0,106
다사2015,0,0,0,0,0,0,0,3,0,0,0,139
다사9992,0,0,0,0,0,0,1,4,0,0,0,24
다사3488,0,0,0,0,0,0,0,6,0,1,0,295
다사9974,0,0,0,0,0,0,0,0,0,0,0,0
다사4736,0,0,0,1,0,0,2,11,1,8,314,7204
다사9676,0,0,0,0,0,0,0,0,0,0,0,72
다사9821,0,0,0,0,0,0,0,0,0,0,0,25
다사9536,0,0,0,0,0,0,0,0,0,0,0,18
다바6989,0,0,0,2,0,0,3,2,0,11,286,6094
다사8576,0,0,0,0,0,0,0,0,0,0,0,8
다사7568,0,0,0,0,0,0,0,0,0,0,0,51
다사8749,0,0,0,0,0,0,0,0,0,0,0,0
다바9199,0,0,0,0,0,0,0,0,0,0,0,20
다사9927,0,0,0,0,0,0,0,7,0,1,8,369
다바3594,0,0,0,0,0,0,0,4,0,0,0,58
다바6098,0,0,0,17,0,1,20,12,0,7,291,9775
다사4122,0,0,0,2,0,1,11,24,0,7,124,7164
라사0300,0,0,0,0,0,0,0,3,0,0,0,12
다사7923,0,0,0,0,0,0,0,1,0,0,0,16
다사6617,0,0,0,2,0,0,4,12,0,8,225,7679
다사8029,0,0,0,0,0,0,0,0,0,0,0,10
다바5584,0,0,0,0,0,0,0,0,0,0,0,23
다사3563,0,0,0,11,0,2,18,12,0,29,793,26880
다사7557,0,0,0,0,0,0,0,7,0,0,0,355
다사4213,0,0,0,0,0,0,1,2,0,0,0,99
다바6088,0,0,0,0,0,0,0,0,0,0,0,0
다사7990,0,0,0,0,0,0,0,1,0,0,0,97
다사2980,0,0,0,0,0,0,0,0,0,0,0,74
라사2023,0,0,0,0,0,0,0,0,0,0,0,0
다사6539,0,0,0,0,0,0,1,3,0,0,17,485
다바7491,0,0,0,0,0,0,0,1,0,1,0,131
다사3744,0,0,0,6,0,1,13,19,0,10,425,15183
다사7114,0,0,0,0,0,0,2,0,0,3,495,5464
다사9545,0,0,0,0,0,0,1,3,0,1,0,414
다사7931,0,0,0,0,0,0,0,0,0,1,0,35
다아7905,0,0,0,0,0,0,0,4,0,0,0,232
다사3069,0,0,0,2,0,0,8,10,0,9,385,11028
다사5187,0,0,0,0,0,0,0,0,0,0,0,44
다아5000,0,0,0,0,0,0,0,0,0,0,0,25
다바6892,0,0,0,0,0,0,0,1,0,0,0,26
다사3710,0,0,0,0,0,0,2,12,0,0,0,108
라사0372,0,0,0,0,0,0,0,1,0,0,0,42
다사4427,0,0,0,0,0,0,1,3,0,0,0,108
다사5591,0,0,0,0,0,0,0,7,0,0,0,111
다아6301,0,0,0,0,0,0,1,2,0,0,0,130
다사4366,0,0,0,0,0,0,0,7,0,0,22,988
다사7885,0,0,0,0,0,0,0,0,0,0,0,86
다사8905,0,0,0,0,0,0,0,1,0,0,0,138
다사9067,0,0,0,0,0,0,0,4,0,0,0,24
다사8782,0,0,0,0,0,0,0,4,0,0,6,138
다아7802,0,0,0,0,0,0,1,6,0,0,0,138
다사4174,0,0,0,0,0,0,0,0,0,0,0,21
다사2361,0,0,0,4,0,0,9,13,0,23,1341,15809
다바5483,0,0,0,0,0,0,0,0,0,0,0,0
다사3628,0,0,0,0,0,0,0,5,0,0,16,558
다바5096,0,0,0,0,0,0,0,0,0,0,0,37
다사3309,0,0,0,0,0,0,0,5,0,0,0,132
다사9847,0,0,0,0,0,0,0,7,0,0,0,332
다사3361,0,0,0,0,0,0,0,0,0,0,0,30
다사5592,0,0,0,0,0,0,0,1,0,0,0,102
다사5414,0,0,0,1,0,0,3,13,0,1,0,546
다사3457,0,0,0,0,0,0,0,6,0,1,6,208
다사7576,0,0,0,2,0,1,1,9,0,0,0,359
라사1327,0,0,0,0,0,0,0,0,0,0,0,6
다바6789,0,0,0,1,0,0,4,16,0,11,550,6797
라사0335,0,0,0,0,0,0,0,4,0,1,6,327
다사4869,0,0,0,0,0,0,0,0,0,0,0,137
다사7150,0,0,0,0,0,0,1,4,0,4,175,2353
다사7994,0,0,0,0,0,0,0,0,0,0,0,11
다사7446,0,0,0,0,0,0,0,0,0,0,7,145
다사5428,0,0,0,0,0,0,1,10,0,1,10,238
다사9070,0,0,0,0,0,0,0,0,0,0,0,58
다사4090,0,0,0,0,0,0,0,2,0,0,0,14
다사7901,0,0,0,0,0,0,0,0,0,0,0,94
다사2959,0,0,0,6,0,0,8,14,0,9,1579,19742
다사8307,0,0,0,2,0,1,1,9,0,2,8,537
다사2166,0,0,0,0,0,0,0,4,0,2,14,586
다사4900,0,0,0,0,0,0,1,2,0,0,0,117
라사0130,0,0,0,0,0,0,1,5,0,0,0,90
다사5978,0,0,0,1,0,0,1,5,0,2,10,891
다사7266,0,0,0,0,0,0,1,2,0,6,150,3286
라사1120,0,0,0,1,0,0,2,5,0,2,56,1632
다사6514,0,0,0,1,0,0,3,23,0,6,174,4453
다사6534,0,0,0,0,0,1,0,6,0,6,248,3198
다사5774,0,0,0,0,0,0,0,3,0,0,0,134
다사4834,0,0,0,8,0,2,10,25,0,5,466,14591
다사8778,0,0,0,0,0,1,0,7,0,1,63,722
다바4399,0,0,0,0,0,0,2,5,0,0,0,272
다바7494,0,0,0,0,0,0,0,2,0,0,0,24
다사9418,0,0,0,0,0,0,0,6,0,3,78,1492
다사9801,0,0,0,0,0,0,0,0,0,0,0,59
다사9759,0,0,0,0,0,0,0,0,0,0,0,46
다사9259,0,0,0,0,0,0,0,0,0,0,0,46
라사1843,0,0,0,0,0,0,0,0,0,0,0,49
다사7017,0,0,0,0,0,0,0,6,0,3,38,1331
다사1520,0,0,0,0,0,0,0,0,0,0,0,80
다사8012,0,0,0,0,0,0,0,0,0,0,0,62
다사9166,0,0,0,0,0,0,0,0,0,0,0,0
다사9514,0,0,0,0,0,0,0,4,0,1,7,207
다사5528,0,0,0,0,0,0,0,4,0,0,0,28
라사1009,0,0,0,0,0,0,0,0,0,0,0,21
다사7930,0,0,0,0,0,0,0,1,0,0,80,1306
라바0198,0,0,0,0,0,0,0,0,0,0,0,25
다사8821,0,0,0,0,0,0,0,5,0,0,0,121
다바7493,0,0,0,0,0,0,0,3,0,0,0,93
다사4708,0,0,0,0,0,0,0,4,0,0,0,214
다사4929,0,1,1,31,0,0,12,31,0,26,1085,26909
다사8346,0,0,0,0,0,0,0,1,0,0,0,0
라사0173,0,0,0,0,0,0,0,0,0,0,0,43
라바0197,0,0,0,0,0,0,0,0,0,0,0,97
다사9425,0,0,0,0,0,0,0,1,0,0,0,160
다사6530,0,0,0,14,0,0,27,18,0,10,773,27656
다사9611,0,0,0,0,0,0,0,4,0,2,114,742
다사2971,0,0,0,0,0,0,0,5,0,0,0,136
다사8394,0,0,0,0,0,0,1,6,0,0,13,465
라사1027,0,0,0,0,0,0,0,6,0,0,0,104
다사1815,0,0,0,0,0,0,0,2,0,0,12,389
다사6736,0,0,0,7,0,0,19,11,1,9,289,11003
다사8990,0,0,0,0,0,0,0,4,0,0,0,18
라사2135,0,0,0,0,0,0,0,0,0,0,0,100
라사1834,0,0,0,0,0,0,0,0,0,0,0,0
다사7583,0,0,0,0,0,0,0,0,0,0,0,128
다사1819,0,0,0,0,0,0,0,0,0,0,0,16
다사4006,0,0,0,0,0,0,0,0,0,0,0,16
다사8414,0,0,0,0,0,0,0,0,0,0,10,324
다사6515,0,0,0,2,0,0,4,7,0,4,121,2676
라사2242,0,0,0,0,0,0,0,0,0,0,0,14
다바7981,0,0,0,0,0,0,0,0,0,0,0,119
다사8511,0,0,0,0,0,0,0,2,0,0,0,252
다사1763,0,0,0,0,0,0,0,0,0,0,0,102
다바4886,0,0,0,5,0,0,3,17,0,4,135,3399
다바5695,0,0,0,1,0,0,0,11,0,1,0,372
다사7133,0,0,0,0,0,0,0,0,0,0,0,84
다사3005,0,0,0,0,0,0,0,1,0,0,0,70
다사7799,0,0,0,0,0,0,1,2,0,0,0,149
다사7398,0,0,0,0,0,0,0,3,0,0,0,76
다사9915,0,0,0,0,0,0,3,6,0,2,100,1904
다사3711,0,0,0,0,0,0,1,3,0,0,9,345
다바4893,0,0,0,0,0,0,0,4,0,0,7,184
다아7406,0,0,0,0,0,0,0,2,0,0,0,9
다바5991,0,0,0,0,0,0,0,0,0,0,0,259
다사4294,0,0,0,0,0,0,0,0,0,0,0,70
라사0724,0,0,0,0,0,0,0,2,0,0,0,108
라사0146,0,0,0,0,0,0,0,0,0,0,0,41
다바4592,0,0,0,0,0,0,0,0,0,0,0,8
다바6897,0,0,0,0,0,0,0,2,0,0,0,17
다사9634,0,0,0,0,0,0,0,0,0,0,0,10
다바4386,0,0,0,0,0,0,0,1,0,0,0,182
다사3701,0,0,0,0,0,0,0,12,0,1,0,192
다사4823,0,0,0,0,0,0,0,0,0,0,28,341
다사3258,0,0,0,0,0,0,0,2,0,1,0,207
다사7499,0,0,0,0,0,0,0,1,0,0,0,17
라사0017,0,0,0,0,0,0,0,0,0,0,0,25
다사6301,0,0,0,0,0,0,0,1,0,0,0,181
라사0733,0,0,0,0,0,0,0,0,0,0,0,30
다사9837,0,0,0,0,0,0,0,3,0,0,0,76
다사9613,0,0,0,0,0,0,0,2,0,0,8,324
다사4189,0,0,0,0,0,0,0,5,0,1,0,154
다사8331,0,0,0,0,0,0,1,6,0,1,0,143
다사8441,0,0,0,0,0,0,0,0,0,0,21,936
다사5008,0,0,0,0,0,0,1,4,0,0,0,146
다사4325,0,0,0,1,0,0,9,15,0,9,296,9618
다사7227,0,0,0,0,0,0,1,6,0,0,20,396
다사6889,0,0,0,0,0,0,0,0,0,0,0,47
라사0936,0,0,0,0,0,0,0,2,0,0,0,24
다사4507,0,0,0,0,0,0,1,3,0,0,0,193
다사8142,0,0,0,0,0,0,0,0,0,0,0,14
라사1308,0,0,0,0,0,0,0,2,0,0,0,136
다사8380,0,0,0,0,0,0,0,0,0,0,0,6
라사0925,0,0,0,0,0,0,1,4,0,0,0,11
다바9391,0,0,0,0,0,0,0,0,0,0,0,19
다사5274,0,0,0,0,0,0,0,2,0,0,0,17
다사9530,0,0,0,0,0,0,0,0,0,0,0,32
다사2759,0,0,0,0,0,0,3,8,0,17,1217,12766
다아7716,0,0,0,0,0,0,0,2,0,0,0,201
다사4274,0,0,0,0,0,0,0,2,0,0,0,32
다사8205,0,0,0,0,0,0,0,0,0,0,0,33
다사4288,0,0,0,0,0,0,0,6,0,0,0,142
다사4706,0,0,0,0,0,0,0,2,0,0,0,88
라사1844,0,0,0,0,0,0,0,0,0,0,0,27
다사5821,0,0,0,7,0,1,13,15,0,16,313,13878
라사0425,0,0,0,0,0,0,0,5,0,0,7,179
다사9256,0,0,0,0,0,0,0,2,0,0,0,123
다사3276,0,0,0,0,0,0,0,0,0,0,0,83
다바7193,0,0,0,0,0,0,0,2,0,0,0,53
다사5870,0,0,0,0,0,0,0,0,0,0,0,40
다사3567,0,0,0,1,0,0,6,4,0,13,838,13757
다아4601,0,0,0,0,0,0,0,0,0,0,0,45
다사7473,0,0,0,0,0,0,0,0,0,0,0,9
라사0306,0,0,0,0,0,0,0,5,0,0,0,123
다바7788,0,0,0,0,0,0,1,6,0,0,0,63
다아8906,0,0,0,0,0,0,0,2,0,1,0,291
다사7346,0,0,0,0,0,0,1,12,0,2,10,743
다사9358,0,0,0,0,0,0,0,0,0,0,0,24
라사0031,0,0,0,0,0,0,0,3,0,0,0,113
다사6415,0,0,0,0,0,0,3,7,0,1,87,2193
다사7331,0,0,0,0,0,0,0,5,0,2,14,627
다바6888,0,0,0,3,0,0,7,12,0,14,556,11885
다사8014,0,0,0,0,0,0,2,8,0,0,139,2591
다사1672,0,0,0,0,0,0,0,0,0,0,0,0
다사5783,0,0,0,0,0,0,0,4,0,0,0,230
다사8192,0,0,0,0,0,0,0,0,0,0,0,56
다사7821,0,0,0,0,0,0,0,2,0,0,0,38
다사6310,0,0,0,1,0,0,6,10,0,13,766,7974
다사8108,0,0,0,0,0,0,0,4,0,0,0,123
다바8996,0,0,0,0,0,0,0,0,0,0,0,84
다사9702,0,0,0,0,0,0,0,3,0,0,0,100
다사5479,0,0,0,0,0,0,0,5,0,3,39,1579
다사6224,0,0,0,9,0,0,5,14,0,11,640,16293
다사4467,0,0,0,0,0,0,0,6,0,0,0,131
다사2761,0,0,0,6,0,0,12,19,1,30,1430,17432
다사6484,0,0,0,0,0,0,0,0,0,0,0,13
다사6690,0,0,0,0,0,0,0,0,0,0,0,49
다아8902,0,0,0,0,0,0,0,0,0,0,0,44
다사4717,0,0,0,0,0,0,0,5,0,0,7,375
다사9636,0,0,0,0,0,0,0,0,0,0,0,23
다사4777,0,0,0,0,0,0,0,0,0,0,0,42
라사0900,0,0,0,0,0,0,0,0,0,0,0,25
다사7369,0,0,0,1,0,1,5,12,0,12,313,8187
다사5503,0,0,0,0,0,0,0,0,0,0,0,43
다사6800,0,0,0,0,0,0,0,4,0,0,0,227
다아5108,0,0,0,0,0,0,0,3,0,0,0,114
다사5072,0,0,0,0,0,0,0,0,0,0,0,20
다사4338,0,0,0,0,0,0,0,0,0,0,0,0
다사3978,0,0,0,0,0,0,0,4,0,0,6,169
다사2726,0,0,0,0,0,0,0,0,0,0,0,8
다바6788,0,0,0,5,0,0,16,13,0,5,262,7465
다사3320,0,0,0,0,0,0,0,0,0,0,0,0
다바6295,0,0,0,1,0,0,3,5,0,10,328,6077
다사3641,0,0,0,0,0,0,0,6,0,0,12,365
다사5887,0,0,0,0,0,0,0,12,0,1,0,108
다아9309,0,0,0,0,0,0,0,0,0,0,0,8
라사1530,0,0,0,0,0,0,0,6,0,0,0,77
다사2615,0,0,0,0,0,0,0,1,0,0,0,160
다사9710,0,0,0,0,0,0,0,4,0,0,0,194
다사8329,0,0,0,4,0,0,11,9,0,6,298,5980
다아8009,0,0,0,1,0,0,1,6,0,5,12,730
다사5517,0,0,0,0,0,0,2,8,0,1,7,753
다사8180,0,0,0,0,0,0,0,0,0,0,0,167
다사5816,0,0,0,9,0,0,17,16,0,29,1256,28286
다사5369,0,0,0,0,0,0,5,9,0,3,39,1720
다사3474,0,0,0,0,0,0,0,4,0,0,0,49
다바8790,0,0,0,0,0,0,0,4,0,0,0,37
다바4782,0,0,0,0,0,0,0,1,0,0,0,23
다사6789,0,0,0,0,0,0,0,1,0,0,0,9
다사6516,0,0,0,2,0,0,4,18,0,16,489,11032
다사3232,0,0,0,3,0,0,15,17,1,20,703,14464
다사5119,0,0,0,10,0,1,14,13,0,17,1091,19114
다사6620,0,0,0,0,0,0,1,0,0,0,38,1201
라사1738,0,0,0,0,0,0,0,0,0,0,0,36
다사4210,0,0,0,0,0,0,0,2,0,0,23,427
다아6822,0,0,0,0,0,0,0,0,0,0,0,0
다사8048,0,0,0,0,0,0,0,0,0,0,0,77
다사6407,0,0,0,1,0,0,5,0,0,11,1394,9328
다사5877,0,0,0,0,0,0,0,0,0,0,0,0
다사9713,0,0,0,0,0,0,1,2,0,0,11,238
다사9151,0,0,0,0,0,0,0,0,0,0,0,0
다사1960,0,0,0,0,0,0,0,0,0,0,0,121
다사3689,0,0,0,0,0,0,0,8,0,0,0,157
다사8926,0,0,0,0,0,0,0,0,0,0,0,26
다사6069,0,0,0,12,0,1,16,15,1,31,860,24465
다사5989,0,0,0,0,0,0,1,10,0,2,0,437
다사8849,0,0,0,0,0,0,0,4,0,0,0,148
다사7384,0,0,0,0,0,0,1,2,0,0,0,262
다사4164,0,0,0,0,0,0,0,0,0,0,0,61
다사4391,0,0,0,0,0,0,0,0,0,0,0,11
다사4702,0,0,0,3,0,0,8,6,0,8,785,8080
다사1474,0,0,0,0,0,0,0,0,0,0,0,36
라사2534,0,0,0,0,0,0,0,0,0,0,0,18
다사7487,0,0,0,0,0,0,0,10,0,0,0,317
다사4496,0,0,0,0,0,0,0,2,0,0,0,117
다바4684,0,0,0,0,0,0,0,2,0,0,0,22
다사7102,0,0,0,0,0,0,0,2,0,0,0,149
다사9873,0,0,0,0,0,0,0,3,0,0,0,31
다사5725,0,0,0,0,0,0,0,6,0,0,0,104
다사9571,0,0,0,0,0,0,0,0,0,0,0,8
다바5696,0,0,0,0,0,0,0,8,0,0,16,510
라사0188,0,0,0,0,0,0,0,2,0,0,0,53
다사8320,0,0,0,0,0,0,0,3,0,0,0,170
다사9707,0,0,0,0,0,0,0,0,0,0,0,179
다사3623,0,0,0,0,0,0,1,5,0,0,0,45
라사0902,0,0,0,0,0,0,0,0,0,0,0,31
다사8865,0,0,0,0,0,0,0,6,0,0,0,252
다사2978,0,0,0,0,0,0,0,0,0,0,0,32
다사3473,0,0,0,0,0,0,0,1,0,0,0,110
다사6932,0,0,0,0,0,0,0,3,0,1,57,441
다바4090,0,0,0,0,0,0,0,0,0,0,0,11
다사4920,0,0,0,0,0,0,0,0,0,0,0,55
다사7069,0,0,0,0,0,0,0,0,0,0,6,158
다사5486,0,0,0,0,0,0,0,7,0,0,0,95
라사1552,0,0,0,0,0,0,0,2,0,0,0,78
다사7800,0,0,0,0,0,0,0,2,0,0,0,11
다사3749,0,0,0,0,0,0,0,5,0,0,0,32
라사0647,0,0,0,0,0,0,0,0,0,0,0,31
다사7494,0,0,0,0,0,0,0,0,0,0,0,11
다사3741,0,0,0,6,0,0,14,32,0,10,356,11546
다바5887,0,0,0,0,0,0,0,1,0,0,0,19
다사4860,0,0,0,0,0,0,0,2,0,0,34,510
다사7470,0,0,0,0,0,0,0,12,0,0,0,147
라사0105,0,0,0,0,0,0,0,4,0,0,0,40
다사9452,0,0,0,0,0,0,0,0,0,0,0,15
다바6486,0,0,0,0,0,0,0,2,0,0,0,102
다사9509,0,0,0,0,0,0,0,0,0,0,0,6
라사1931,0,0,0,0,0,0,0,0,0,0,0,19
다사8375,0,0,0,0,0,0,0,0,0,0,0,0
다사5297,0,0,0,0,0,0,0,4,0,0,0,184
다바6693,0,0,0,1,0,0,1,4,0,2,13,751
다바7299,0,0,0,0,0,0,0,0,0,0,0,16
다사6702,0,0,0,0,0,0,0,2,0,0,0,127
라사1932,0,0,0,0,0,0,0,0,0,0,0,49
다사9740,0,0,0,0,0,0,0,4,0,0,10,369
다사6637,0,0,0,1,0,0,5,10,0,5,203,7227
라사1146,0,0,0,0,0,0,0,0,0,0,0,57
다사2067,0,0,0,0,0,0,0,4,0,0,0,171
다사8154,0,0,0,0,0,0,0,2,0,0,0,124
다사4132,0,0,0,0,0,0,0,3,0,0,0,119
다사6861,0,0,0,13,0,1,11,20,1,20,418,16733
다사6733,0,0,0,0,0,0,4,4,0,5,216,6078
다사8243,0,0,0,0,0,0,0,4,0,1,0,196
다사7927,0,0,0,0,0,0,0,7,0,0,0,25
다사8099,0,0,0,0,0,0,0,0,0,0,0,0
다바5882,0,0,0,0,0,0,0,6,0,0,0,257
다사3109,0,0,0,0,0,0,0,2,0,0,0,47
다사7441,0,0,0,0,0,0,0,0,0,0,0,20
다사8506,0,0,0,0,0,0,0,6,0,0,16,364
다사7802,0,0,0,0,0,0,0,4,0,0,0,72
다사1759,0,0,0,0,0,0,0,0,0,0,0,77
다바3799,0,0,0,0,0,0,0,2,0,0,0,109
다사3160,0,0,0,0,0,0,0,0,0,0,0,37
다사4582,0,0,0,0,0,0,0,0,0,0,0,152
다바4098,0,0,0,0,0,0,2,8,0,1,15,660
라사2233,0,0,0,0,0,0,0,2,0,0,0,117
다사6803,0,0,0,0,0,0,0,0,0,1,0,50
다사4176,0,0,0,0,0,0,0,1,0,1,0,185
다사7848,0,0,0,0,0,0,0,4,0,0,0,15
다바4691,0,0,0,0,0,0,0,0,0,0,0,0
다사6505,0,0,0,0,0,0,0,0,0,0,0,8
다사4356,0,0,0,0,0,0,0,2,0,0,0,46
다사8846,0,0,0,0,0,0,0,0,0,0,0,0
라사0492,0,0,0,0,0,0,0,4,0,0,0,18
다사9725,0,0,0,0,0,0,0,2,0,0,0,238
라사0487,0,0,0,1,0,1,1,7,0,0,9,360
다사6030,0,0,0,0,0,0,0,2,0,0,0,20
다사1964,0,0,0,0,0,0,0,4,0,0,0,297
다아9001,0,0,0,0,0,0,0,0,0,0,0,0
다바6799,0,0,0,0,0,0,0,0,0,0,0,19
라사1417,0,0,0,0,0,0,0,5,0,0,0,224
다사4574,0,0,0,0,0,0,0,0,0,0,0,7
다바7892,0,0,0,0,0,0,2,3,0,1,0,158
다사6961,0,0,0,0,0,0,0,7,0,3,81,1946
다사1666,0,0,0,0,0,0,0,6,0,0,0,123
라사2143,0,0,0,0,0,0,0,0,0,0,0,16
라사0516,0,0,0,0,0,0,0,4,0,0,0,185
다사3192,0,0,0,0,0,0,0,0,0,0,0,0
다사3503,0,0,0,0,0,0,0,0,0,0,0,20
다사8760,0,0,0,0,0,0,1,7,0,1,0,329
다바7398,0,0,0,0,0,0,0,2,0,0,0,15
다바6299,0,0,0,0,0,0,0,2,0,0,0,60
다사3460,0,0,0,0,0,0,1,2,0,0,0,175
다사1864,0,0,0,0,0,0,0,6,0,0,0,133
다사7218,0,0,0,0,0,0,0,8,0,0,10,235
다사9562,0,0,0,0,0,0,0,2,0,0,0,99
다사6814,0,0,0,0,0,0,0,2,0,0,0,56
다사4047,0,0,0,5,0,0,9,24,0,8,296,12470
다아7717,0,0,0,0,0,0,0,2,0,0,0,354
라사0719,0,0,0,0,0,0,0,2,0,0,0,83
다사9546,0,0,0,0,0,0,1,2,1,0,12,371
다사6216,0,0,0,3,0,0,18,20,0,9,305,9146
다사7264,0,0,0,0,0,0,2,4,0,0,0,220
다사7709,0,0,0,0,0,0,0,0,0,0,0,7
라바0899,0,0,0,0,0,0,0,0,0,0,0,6
다사6094,0,0,0,0,0,0,0,6,0,1,24,1062
다사6105,1,0,1,20,0,1,20,24,1,6,128,7690
다사5281,0,0,0,0,0,0,0,2,0,0,0,104
다사6517,0,0,0,4,0,1,10,16,0,6,529,11707
다사8522,0,0,0,1,0,1,1,4,0,2,16,950
다사2863,0,0,0,0,0,0,0,0,0,0,0,22
다바7483,0,0,0,0,0,0,0,4,0,0,0,157
라사1429,0,0,0,0,0,0,0,2,0,0,0,71
다사6011,0,0,0,5,0,0,10,20,0,27,1420,18730
다사3969,0,0,0,0,0,0,1,9,0,8,164,4605
다사3878,0,0,0,0,0,0,0,3,0,0,0,272
다사6429,0,0,0,0,0,0,0,11,0,1,14,616
라사0302,0,0,0,0,0,0,0,0,0,0,0,37
다사7861,0,0,0,3,0,0,5,12,0,9,274,6853
다사7523,0,0,0,0,0,0,0,8,0,0,0,196
다사8046,0,0,0,0,0,0,0,2,0,0,0,14
다바7394,0,0,0,0,0,0,0,3,0,0,0,207
다사8988,0,0,0,0,0,0,0,0,0,0,0,0
다바6689,0,0,0,0,0,0,5,7,0,5,752,8792
다사7911,0,0,0,0,0,0,0,0,0,0,0,0
라사1119,0,0,0,0,0,0,1,4,0,1,103,2145
다바5095,0,0,0,0,0,0,0,0,0,0,0,35
다바7691,0,0,0,0,0,0,0,5,0,0,0,127
라사0032,0,0,0,0,0,0,0,0,0,0,0,0
다사7112,0,0,0,0,0,0,0,0,0,0,0,12
다사8225,0,0,0,0,0,0,0,0,0,0,0,121
다아6000,0,0,0,0,0,0,0,6,0,0,0,60
다아6923,0,0,0,0,0,0,0,0,0,0,0,8
다사9445,0,0,0,0,0,0,0,4,0,0,0,240
다사6466,0,0,0,0,0,0,0,0,0,0,0,0
다사3769,0,0,0,0,0,0,4,9,0,0,31,1296
다사5815,0,0,0,3,0,0,13,2,0,11,354,10091
다사9746,0,0,0,0,0,0,0,2,0,1,13,327
다사6188,0,0,0,2,0,0,13,27,0,23,443,13939
라사0069,0,0,0,0,0,0,0,0,0,0,0,6
다사6438,0,0,0,0,0,0,0,1,0,0,7,208
다사8784,0,0,0,0,0,0,0,2,0,0,0,85
다바5683,0,0,0,0,0,0,2,9,0,0,8,366
다사5699,0,0,0,0,0,0,0,1,0,0,0,0
다사3058,0,0,0,3,0,0,12,30,3,12,309,12740
다사7536,0,0,0,0,0,0,0,0,0,0,0,68
다사3422,0,0,0,0,0,0,3,9,0,0,0,35
다사3443,0,0,0,12,0,1,27,22,0,21,640,24065
라바0495,0,0,0,0,0,0,0,1,0,0,0,69
다사9955,0,0,0,0,0,0,0,8,0,0,0,196
다사6905,0,0,0,0,0,0,0,0,0,0,0,48
다바7888,0,0,0,0,0,0,1,2,0,0,22,496
다바4488,0,0,0,0,0,0,0,4,0,0,0,40
다사7533,0,0,0,0,0,0,1,8,0,0,44,1240
라사0501,0,0,0,0,0,0,0,2,0,0,0,150
다바5187,0,0,0,0,0,0,1,5,0,1,7,230
다사7174,0,0,0,0,0,0,0,0,0,0,0,225
다사6621,1,0,1,11,0,1,8,15,0,17,813,20804
라사0122,0,0,0,0,0,0,0,0,0,0,0,12
다사4979,0,0,0,0,0,0,0,4,0,0,0,67
다사7837,0,0,0,0,0,0,0,0,0,0,27,792
다사9778,0,0,0,0,0,0,0,2,0,0,0,39
라사2125,0,0,0,0,0,0,0,2,0,0,0,57
다사4140,0,0,0,0,0,0,0,4,0,0,0,121
다사7258,0,0,0,0,0,0,2,8,0,0,13,792
다사9729,0,0,0,0,0,0,0,0,0,0,0,15
라사2437,0,0,0,0,0,0,0,0,0,0,0,0
다사5773,0,0,0,0,0,0,0,5,0,0,50,858
다사1959,0,0,0,0,0,0,0,6,0,1,16,545
다사6377,0,0,0,6,0,1,12,18,0,14,400,11552
다사9588,0,0,0,0,0,0,0,0,0,0,0,38
다사5201,0,0,0,0,0,0,0,2,0,0,0,159
다사6130,0,0,0,0,0,0,1,4,0,0,0,7
라바0497,0,0,0,0,0,0,0,2,0,0,0,63
다사6432,0,0,0,1,0,0,2,14,0,8,567,7114
다사4997,0,0,0,0,0,0,0,3,0,0,0,56
라바0996,0,0,0,0,0,0,0,0,0,0,0,0
다사6196,0,0,0,0,0,0,0,3,0,0,0,95
라사0929,0,0,0,0,0,0,0,3,0,0,0,109
다사3486,0,0,0,0,0,0,0,6,0,0,0,166
다사9844,0,0,0,1,0,0,0,3,0,0,10,385
다사5794,0,0,0,0,0,0,0,0,0,0,0,0
